gameID,Date,Team,RA_ROW,Opponent,Month,Year,Game,Home,B2B,Opp.B2B,Diff,PTS,Opp.PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,TRB,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FGM,Opp.FGA,Opp.FG%,Opp.3PM,Opp.3PA,Opp.3P%,Opp.FTM,Opp.FTA,Opp.FT%,Opp.ORB,Opp.TRB,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
67MIL43171,3/12/2018,MIL,TRUE,MEM,3,2018,67,0,0,0,18,121,103,47,81,0.58,12,25,0.48,15,22,0.682,11,47,33,6,5,18,22,42,89,0.472,9,27,0.333,10,19,0.526,10,31,27,6,5,9,23
68MIL43173,3/14/2018,MIL,TRUE,ORL,3,2018,68,0,0,1,-9,117,126,49,98,0.5,10,24,0.417,9,12,0.75,9,37,28,12,5,11,20,44,87,0.506,18,34,0.529,20,23,0.87,9,42,31,10,4,17,16
69MIL43176,3/17/2018,MIL,TRUE,ATL,3,2018,69,1,0,0,5,122,117,41,86,0.477,11,25,0.44,29,32,0.906,9,44,31,12,8,12,24,39,85,0.459,12,36,0.333,27,28,0.964,8,44,23,7,4,19,25
70MIL43178,3/19/2018,MIL,TRUE,CLE,3,2018,70,0,0,0,-7,117,124,45,88,0.511,8,31,0.258,19,20,0.95,8,32,26,11,7,15,23,43,87,0.494,15,38,0.395,23,27,0.852,12,42,24,4,6,13,17
71MIL43180,3/21/2018,MIL,TRUE,LAC,3,2018,71,1,0,1,-7,120,127,50,91,0.549,8,26,0.308,12,17,0.706,8,33,33,10,5,14,20,45,86,0.523,15,30,0.5,22,29,0.759,16,47,26,12,3,19,16
72MIL43182,3/23/2018,MIL,TRUE,CHI,3,2018,72,0,0,0,13,118,105,43,87,0.494,15,30,0.5,17,19,0.895,7,36,27,8,7,5,20,36,87,0.414,12,26,0.462,21,23,0.913,17,51,21,3,2,14,21
73MIL43184,3/25/2018,MIL,TRUE,SAS,3,2018,73,1,0,0,3,106,103,42,86,0.488,9,27,0.333,13,18,0.722,9,37,27,6,6,10,18,41,92,0.446,4,17,0.235,17,21,0.81,20,53,16,4,2,12,17
74MIL43186,3/27/2018,MIL,TRUE,LAC,3,2018,74,0,0,0,-7,98,105,38,83,0.458,6,23,0.261,16,23,0.696,8,44,24,12,11,16,14,40,86,0.465,15,28,0.536,10,18,0.556,8,41,23,8,4,13,23
75MIL43188,3/29/2018,MIL,TRUE,GSW,3,2018,75,0,0,0,9,116,107,48,87,0.552,11,20,0.55,9,10,0.9,7,36,30,16,3,15,17,41,75,0.547,10,20,0.5,15,15,1,2,31,26,10,7,18,19
76MIL43189,3/30/2018,MIL,TRUE,LAL,3,2018,76,0,1,0,2,124,122,45,94,0.479,11,29,0.379,23,28,0.821,8,39,24,14,6,12,25,48,94,0.511,8,27,0.296,18,25,0.72,15,56,33,5,3,18,23
77MIL43191,4/1/2018,MIL,TRUE,DEN,4,2018,77,0,0,0,-3,125,128,45,100,0.45,12,33,0.364,23,27,0.852,11,45,27,9,3,9,37,40,90,0.444,11,36,0.306,37,46,0.804,17,57,27,2,8,17,23
78MIL43193,4/3/2018,MIL,TRUE,BOS,4,2018,78,1,0,0,4,106,102,43,79,0.544,5,20,0.25,15,21,0.714,9,41,27,6,5,15,23,38,81,0.469,7,23,0.304,19,24,0.792,10,37,19,10,6,17,17
79MIL43195,4/5/2018,MIL,TRUE,BRK,4,2018,79,1,0,0,-8,111,119,41,93,0.441,5,20,0.25,24,30,0.8,12,41,21,12,2,8,19,41,75,0.547,19,39,0.487,18,21,0.857,4,41,30,3,12,17,21
80MIL43197,4/7/2018,MIL,TRUE,NYK,4,2018,80,0,0,1,13,115,102,45,93,0.484,10,25,0.4,15,17,0.882,12,48,30,6,10,10,13,41,95,0.432,9,21,0.429,11,11,1,13,44,30,3,7,8,17
81MIL43199,4/9/2018,MIL,TRUE,ORL,4,2018,81,1,0,1,16,102,86,39,91,0.429,9,26,0.346,15,18,0.833,12,56,26,13,2,16,18,34,82,0.415,5,24,0.208,13,20,0.65,5,43,24,8,4,19,14
82MIL43201,4/11/2018,MIL,TRUE,PHI,4,2018,82,0,0,1,-35,95,130,37,90,0.411,7,25,0.28,14,16,0.875,10,43,22,6,5,20,17,52,105,0.495,15,36,0.417,11,15,0.733,17,57,35,15,7,12,17
1MIN41941,10/29/2014,MIN,FALSE,MEM,10,2014,1,0,0,0,-4,101,105,39,86,0.453,6,12,0.5,17,23,0.739,19,47,20,8,4,23,21,43,82,0.524,4,15,0.267,15,20,0.75,10,33,21,10,5,17,21
2MIN41942,10/30/2014,MIN,FALSE,DET,10,2014,2,1,1,1,6,97,91,37,76,0.487,4,10,0.4,19,28,0.679,10,43,18,8,3,12,21,38,91,0.418,7,21,0.333,8,13,0.615,14,46,20,3,5,12,24
3MIN41944,11/1/2014,MIN,FALSE,CHI,11,2014,3,1,0,1,-1,105,106,38,85,0.447,4,12,0.333,25,31,0.806,13,42,26,9,4,10,29,33,69,0.478,9,23,0.391,31,40,0.775,5,38,15,3,8,14,24
4MIN41948,11/5/2014,MIN,FALSE,BRK,11,2014,4,0,0,0,7,98,91,37,90,0.411,7,17,0.412,17,22,0.773,13,51,22,9,4,11,21,36,82,0.439,8,21,0.381,11,17,0.647,7,42,17,6,5,18,22
5MIN41950,11/7/2014,MIN,FALSE,ORL,11,2014,5,0,0,0,-9,103,112,40,93,0.43,4,18,0.222,19,25,0.76,9,38,24,9,7,12,22,46,91,0.505,5,10,0.5,15,19,0.789,12,52,19,5,6,21,27
6MIN41951,11/8/2014,MIN,FALSE,MIA,11,2014,6,0,1,0,-10,92,102,35,87,0.402,4,16,0.25,18,23,0.783,17,49,13,9,2,16,17,41,78,0.526,5,13,0.385,15,17,0.882,6,40,26,8,2,14,19
7MIN41955,11/12/2014,MIN,FALSE,HOU,11,2014,7,1,0,0,-12,101,113,36,81,0.444,6,12,0.5,23,30,0.767,9,41,22,6,6,13,17,43,89,0.483,13,28,0.464,14,19,0.737,13,40,25,7,7,13,29
8MIN41957,11/14/2014,MIN,FALSE,NOP,11,2014,8,0,0,0,-48,91,139,29,72,0.403,3,14,0.214,30,41,0.732,11,37,13,5,3,22,17,56,84,0.667,15,20,0.75,12,16,0.75,3,34,31,13,3,13,30
9MIN41958,11/15/2014,MIN,FALSE,DAL,11,2014,9,0,1,0,-14,117,131,43,86,0.5,7,17,0.412,24,29,0.828,12,41,24,2,2,17,30,52,94,0.553,8,26,0.308,19,23,0.826,12,40,31,5,10,7,24
10MIN41962,11/19/2014,MIN,TRUE,NYK,11,2014,10,1,0,1,16,115,99,44,89,0.494,11,22,0.5,16,22,0.727,15,35,26,15,2,14,23,34,69,0.493,9,16,0.563,22,28,0.786,8,33,19,6,3,22,22
11MIN41964,11/21/2014,MIN,TRUE,SAS,11,2014,11,1,0,0,-29,92,121,37,90,0.411,4,13,0.308,14,22,0.636,11,34,16,12,3,11,17,46,84,0.548,13,21,0.619,16,18,0.889,14,53,26,6,11,20,22
12MIN41965,11/22/2014,MIN,TRUE,SAC,11,2014,12,1,1,0,-12,101,113,37,90,0.411,6,17,0.353,21,27,0.778,15,37,23,10,7,10,24,40,81,0.494,8,26,0.308,25,30,0.833,14,50,24,4,2,18,19
13MIN41969,11/26/2014,MIN,TRUE,MIL,11,2014,13,1,0,1,-17,86,103,31,81,0.383,3,14,0.214,21,34,0.618,14,38,19,11,6,19,22,40,85,0.471,5,16,0.313,18,19,0.947,13,43,22,12,7,17,22
14MIN41971,11/28/2014,MIN,TRUE,LAL,11,2014,14,0,0,0,1,120,119,45,79,0.57,10,18,0.556,20,24,0.833,6,31,37,8,1,18,20,48,89,0.539,8,21,0.381,15,22,0.682,12,35,27,12,1,14,22
15MIN41973,11/30/2014,MIN,TRUE,POR,11,2014,15,0,0,0,-14,93,107,39,90,0.433,2,9,0.222,13,20,0.65,11,43,24,12,4,14,23,39,86,0.453,12,33,0.364,17,25,0.68,15,54,27,8,9,18,17
16MIN41974,12/1/2014,MIN,TRUE,LAC,12,2014,16,0,1,0,-26,101,127,35,82,0.427,2,12,0.167,29,40,0.725,6,32,26,9,3,10,27,41,80,0.513,15,34,0.441,30,36,0.833,9,50,33,5,7,14,26
17MIN41976,12/3/2014,MIN,TRUE,PHI,12,2014,17,1,0,0,-8,77,85,30,84,0.357,3,17,0.176,14,17,0.824,11,50,17,8,5,18,21,32,82,0.39,5,24,0.208,16,25,0.64,13,49,15,12,7,18,17
18MIN41978,12/5/2014,MIN,TRUE,HOU,12,2014,18,1,0,0,-2,112,114,45,97,0.464,3,10,0.3,19,27,0.704,14,43,23,12,5,14,26,38,78,0.487,12,32,0.375,26,31,0.839,7,42,19,3,3,22,28
19MIN41979,12/6/2014,MIN,TRUE,SAS,12,2014,19,0,1,1,-22,101,123,35,83,0.422,6,16,0.375,25,32,0.781,8,33,20,10,2,8,22,47,82,0.573,7,18,0.389,22,25,0.88,8,43,30,5,6,16,24
20MIN41981,12/8/2014,MIN,TRUE,GSW,12,2014,20,1,0,0,-16,86,102,32,88,0.364,2,11,0.182,20,29,0.69,18,49,22,12,4,19,10,42,91,0.462,5,22,0.227,13,14,0.929,15,51,24,15,6,17,18
21MIN41983,12/10/2014,MIN,TRUE,POR,12,2014,21,1,0,1,8,90,82,32,81,0.395,1,12,0.083,25,33,0.758,20,56,22,13,3,18,19,31,80,0.388,10,35,0.286,10,12,0.833,11,38,20,7,10,20,25
22MIN41985,12/12/2014,MIN,TRUE,OKC,12,2014,22,1,0,1,-19,92,111,36,78,0.462,1,7,0.143,19,29,0.655,9,31,21,11,9,15,16,45,88,0.511,6,24,0.25,15,20,0.75,16,47,23,11,6,17,23
23MIN41987,12/14/2014,MIN,TRUE,LAL,12,2014,23,1,0,0,-6,94,100,38,90,0.422,3,10,0.3,15,20,0.75,14,46,25,6,3,14,21,34,81,0.42,5,17,0.294,27,34,0.794,11,45,22,10,5,11,17
24MIN41989,12/16/2014,MIN,TRUE,WAS,12,2014,24,0,0,0,-14,95,109,36,81,0.444,3,8,0.375,20,35,0.571,11,41,17,7,5,9,18,43,86,0.5,10,17,0.588,13,18,0.722,10,46,29,7,8,10,25
25MIN41992,12/19/2014,MIN,TRUE,BOS,12,2014,25,0,0,0,-16,98,114,42,93,0.452,6,12,0.5,8,16,0.5,15,37,23,8,5,13,13,48,85,0.565,8,23,0.348,10,14,0.714,12,43,29,9,6,13,20
26MIN41994,12/21/2014,MIN,TRUE,IND,12,2014,26,1,0,1,-4,96,100,36,77,0.468,5,11,0.455,19,24,0.792,9,43,23,8,1,16,19,42,84,0.5,6,19,0.316,10,14,0.714,8,36,25,9,6,13,17
27MIN41996,12/23/2014,MIN,TRUE,CLE,12,2014,27,0,0,0,-21,104,125,39,88,0.443,4,13,0.308,22,29,0.759,16,40,25,13,9,18,23,44,84,0.524,12,24,0.5,25,31,0.806,12,38,24,11,6,17,23
28MIN41999,12/26/2014,MIN,TRUE,DEN,12,2014,28,0,0,0,-4,102,106,41,103,0.398,3,15,0.2,17,24,0.708,14,44,29,5,9,7,24,39,95,0.411,3,19,0.158,25,32,0.781,22,62,18,1,6,18,23
29MIN42000,12/27/2014,MIN,TRUE,GSW,12,2014,29,0,1,0,-13,97,110,34,77,0.442,8,19,0.421,21,36,0.583,13,47,29,10,5,24,18,41,88,0.466,11,28,0.393,17,21,0.81,9,43,32,17,6,16,21
30MIN42003,12/30/2014,MIN,TRUE,UTA,12,2014,30,0,0,1,-6,94,100,38,82,0.463,8,17,0.471,10,14,0.714,8,34,26,7,4,10,23,38,79,0.481,7,19,0.368,17,22,0.773,11,43,16,5,3,13,19
31MIN42005,1/1/2015,MIN,FALSE,SAC,1,2015,31,1,0,1,-3,107,110,42,91,0.462,7,24,0.292,16,22,0.727,15,38,22,12,6,14,24,40,74,0.541,5,12,0.417,25,29,0.862,10,42,23,7,7,20,26
32MIN42007,1/3/2015,MIN,FALSE,UTA,1,2015,32,1,0,1,-12,89,101,34,86,0.395,6,19,0.316,15,18,0.833,14,37,17,8,5,8,15,38,75,0.507,11,20,0.55,14,21,0.667,11,47,23,6,10,12,16
33MIN42009,1/5/2015,MIN,FALSE,DEN,1,2015,33,1,0,0,-9,101,110,38,89,0.427,10,24,0.417,15,18,0.833,15,42,21,7,4,12,17,46,84,0.548,7,19,0.368,11,16,0.688,9,41,26,8,6,12,22
34MIN42011,1/7/2015,MIN,FALSE,PHO,1,2015,34,1,0,1,-2,111,113,44,92,0.478,7,17,0.412,16,19,0.842,16,46,30,8,3,19,17,46,96,0.479,5,26,0.192,16,19,0.842,14,41,12,14,8,13,20
35MIN42013,1/9/2015,MIN,FALSE,MIL,1,2015,35,0,0,0,-14,84,98,32,79,0.405,6,22,0.273,14,17,0.824,13,40,22,13,3,19,14,39,75,0.52,12,19,0.632,8,10,0.8,9,39,30,13,4,22,21
36MIN42014,1/10/2015,MIN,FALSE,SAS,1,2015,36,1,1,1,-15,93,108,32,81,0.395,3,15,0.2,26,26,1,7,42,17,7,4,13,18,41,84,0.488,9,24,0.375,17,20,0.85,9,45,21,9,2,11,19
37MIN42017,1/13/2015,MIN,FALSE,IND,1,2015,37,0,0,0,9,110,101,41,87,0.471,10,20,0.5,18,19,0.947,7,34,22,11,3,15,23,39,80,0.488,5,18,0.278,18,30,0.6,10,41,22,9,5,17,19
38MIN42020,1/16/2015,MIN,FALSE,PHO,1,2015,38,0,0,0,-11,99,110,42,91,0.462,8,22,0.364,7,12,0.583,13,36,26,6,3,10,14,48,87,0.552,5,15,0.333,9,11,0.818,15,46,18,5,5,16,16
39MIN42021,1/17/2015,MIN,FALSE,DEN,1,2015,39,0,1,1,8,113,105,43,80,0.538,8,19,0.421,19,21,0.905,8,43,24,6,5,15,18,38,92,0.413,10,31,0.323,19,22,0.864,13,39,21,10,4,10,20
40MIN42023,1/19/2015,MIN,TRUE,CHO,1,2015,40,0,0,0,-25,80,105,29,80,0.363,6,19,0.316,16,20,0.8,10,42,16,7,6,16,20,40,89,0.449,12,22,0.545,13,19,0.684,10,47,27,8,3,10,20
41MIN42025,1/21/2015,MIN,TRUE,DAL,1,2015,41,1,0,0,-23,75,98,31,89,0.348,2,15,0.133,11,15,0.733,16,43,22,6,1,10,11,39,76,0.513,11,27,0.407,9,14,0.643,6,42,26,6,3,10,13
42MIN42027,1/23/2015,MIN,TRUE,NOP,1,2015,42,1,0,0,-8,84,92,35,84,0.417,2,9,0.222,12,17,0.706,9,38,27,3,4,13,18,40,80,0.5,3,4,0.75,9,14,0.643,6,37,17,7,9,13,16
43MIN42029,1/25/2015,MIN,TRUE,ATL,1,2015,43,0,0,0,-12,100,112,37,71,0.521,6,16,0.375,20,25,0.8,11,37,24,4,2,13,18,45,80,0.563,10,28,0.357,12,18,0.667,8,29,30,8,5,10,20
44MIN42030,1/26/2015,MIN,TRUE,OKC,1,2015,44,0,1,1,-8,84,92,29,85,0.341,2,13,0.154,24,32,0.75,15,50,13,9,5,13,17,36,86,0.419,4,20,0.2,16,24,0.667,14,52,17,9,11,15,23
45MIN42032,1/28/2015,MIN,TRUE,BOS,1,2015,45,1,0,0,12,110,98,38,77,0.494,6,16,0.375,28,32,0.875,6,45,18,6,4,11,11,42,91,0.462,7,23,0.304,7,9,0.778,9,39,22,9,4,13,22
46MIN42034,1/30/2015,MIN,TRUE,PHI,1,2015,46,0,0,0,-9,94,103,34,76,0.447,5,14,0.357,21,25,0.84,11,38,24,8,4,21,18,37,74,0.5,8,23,0.348,21,25,0.84,7,34,27,13,9,14,16
47MIN42035,1/31/2015,MIN,TRUE,CLE,1,2015,47,1,1,1,-16,90,106,34,82,0.415,6,13,0.462,16,21,0.762,12,35,19,6,1,12,14,42,87,0.483,10,32,0.313,12,19,0.632,18,52,16,8,6,13,19
48MIN42037,2/2/2015,MIN,TRUE,DAL,2,2015,48,0,0,0,-6,94,100,34,82,0.415,3,13,0.231,23,26,0.885,16,47,18,10,2,15,22,39,84,0.464,10,31,0.323,12,18,0.667,12,43,27,11,10,15,18
49MIN42039,2/4/2015,MIN,TRUE,MIA,2,2015,49,1,0,1,1,102,101,37,72,0.514,6,11,0.545,22,27,0.815,3,32,27,10,3,14,24,39,80,0.488,7,16,0.438,16,24,0.667,15,47,18,11,3,18,23
50MIN42041,2/6/2015,MIN,TRUE,MEM,2,2015,50,1,0,0,1,90,89,35,81,0.432,5,17,0.294,15,17,0.882,12,43,17,8,1,16,21,36,69,0.522,2,12,0.167,15,20,0.75,2,30,19,11,5,18,19
51MIN42043,2/8/2015,MIN,TRUE,DET,2,2015,51,0,0,0,11,112,101,39,76,0.513,5,12,0.417,29,34,0.853,9,40,26,6,1,15,20,37,79,0.468,10,31,0.323,17,22,0.773,12,35,18,8,4,15,25
52MIN42044,2/9/2015,MIN,TRUE,ATL,2,2015,52,1,1,1,-12,105,117,42,93,0.452,5,16,0.313,16,22,0.727,23,50,24,6,8,16,19,44,86,0.512,10,21,0.476,19,20,0.95,10,36,26,14,6,10,21
53MIN42046,2/11/2015,MIN,TRUE,GSW,2,2015,53,1,0,0,-3,91,94,33,86,0.384,5,14,0.357,20,27,0.741,11,50,18,7,2,12,14,40,90,0.444,7,27,0.259,7,9,0.778,10,49,26,7,6,15,18
54MIN42055,2/20/2015,MIN,TRUE,PHO,2,2015,54,1,0,0,2,111,109,40,86,0.465,4,15,0.267,27,38,0.711,17,51,24,7,7,14,28,40,89,0.449,7,17,0.412,22,31,0.71,17,48,23,8,9,13,28
55MIN42058,2/23/2015,MIN,TRUE,HOU,2,2015,55,0,0,0,-11,102,113,31,93,0.333,5,18,0.278,35,39,0.897,20,58,17,9,3,20,22,39,94,0.415,12,38,0.316,23,34,0.676,22,56,23,11,8,16,28
56MIN42060,2/25/2015,MIN,TRUE,WAS,2,2015,56,1,0,1,20,97,77,35,81,0.432,4,13,0.308,23,28,0.821,10,53,17,10,4,16,15,33,87,0.379,4,18,0.222,7,8,0.875,10,43,21,5,3,19,27
57MIN42062,2/27/2015,MIN,TRUE,CHI,2,2015,57,0,0,0,-7,89,96,33,77,0.429,2,14,0.143,21,31,0.677,10,45,17,7,2,11,18,37,96,0.385,9,31,0.29,13,16,0.813,22,53,24,5,5,9,24
58MIN42063,2/28/2015,MIN,TRUE,MEM,2,2015,58,1,1,1,-4,97,101,34,88,0.386,7,19,0.368,22,27,0.815,16,35,22,12,1,12,22,38,64,0.594,4,11,0.364,21,29,0.724,6,43,21,7,7,24,24
59MIN42065,3/2/2015,MIN,TRUE,LAC,3,2015,59,1,0,1,-5,105,110,36,82,0.439,4,15,0.267,29,35,0.829,8,47,25,6,4,11,22,44,92,0.478,12,33,0.364,10,19,0.526,9,43,24,7,3,11,26
60MIN42067,3/4/2015,MIN,TRUE,DEN,3,2015,60,1,0,1,-15,85,100,32,82,0.39,3,18,0.167,18,25,0.72,12,43,18,7,5,12,16,42,92,0.457,8,20,0.4,8,10,0.8,14,51,27,8,3,13,21
61MIN42070,3/7/2015,MIN,TRUE,POR,3,2015,61,1,0,0,8,121,113,46,85,0.541,4,7,0.571,25,31,0.806,10,45,26,7,3,6,15,43,88,0.489,14,27,0.519,13,17,0.765,9,36,18,3,3,10,23
62MIN42072,3/9/2015,MIN,TRUE,LAC,3,2015,62,0,0,1,-13,76,89,31,83,0.373,2,8,0.25,12,21,0.571,12,50,25,12,2,15,19,35,79,0.443,11,31,0.355,8,15,0.533,9,42,30,11,2,15,23
63MIN42074,3/11/2015,MIN,TRUE,PHO,3,2015,63,0,0,0,-9,97,106,36,81,0.444,1,13,0.077,24,26,0.923,12,34,19,5,2,10,16,45,90,0.5,6,24,0.25,10,13,0.769,16,45,25,7,2,16,19
64MIN42076,3/13/2015,MIN,TRUE,OKC,3,2015,64,0,0,0,-14,99,113,34,78,0.436,3,12,0.25,28,31,0.903,13,42,20,8,6,20,18,44,101,0.436,11,24,0.458,14,14,1,19,48,28,10,4,16,22
65MIN42078,3/15/2015,MIN,TRUE,SAS,3,2015,65,0,0,0,-26,97,123,38,86,0.442,7,15,0.467,14,18,0.778,11,40,25,8,2,15,20,49,84,0.583,12,22,0.545,13,15,0.867,6,42,38,13,6,14,17
66MIN42079,3/16/2015,MIN,TRUE,BRK,3,2015,66,1,1,0,-16,106,122,41,88,0.466,9,15,0.6,15,17,0.882,13,36,27,6,7,16,15,52,90,0.578,5,13,0.385,13,17,0.765,13,43,21,8,2,14,15
67MIN42081,3/18/2015,MIN,TRUE,TOR,3,2015,67,0,0,0,-5,100,105,42,87,0.483,6,17,0.353,10,15,0.667,12,45,21,7,4,18,20,35,79,0.443,12,29,0.414,23,27,0.852,8,39,25,6,3,12,15
68MIN42082,3/19/2015,MIN,TRUE,NYK,3,2015,68,0,1,0,3,95,92,34,83,0.41,2,12,0.167,25,30,0.833,11,43,12,10,8,16,12,40,97,0.412,4,20,0.2,8,10,0.8,12,49,22,9,5,15,18
69MIN42085,3/22/2015,MIN,TRUE,CHO,3,2015,69,1,0,0,-11,98,109,41,74,0.554,4,11,0.364,12,16,0.75,3,32,24,5,1,13,17,45,89,0.506,6,18,0.333,13,16,0.813,13,42,21,8,3,7,16
70MIN42086,3/23/2015,MIN,TRUE,UTA,3,2015,70,0,1,0,2,106,104,37,78,0.474,12,19,0.632,20,25,0.8,11,37,19,10,4,19,23,38,87,0.437,9,28,0.321,19,31,0.613,21,46,21,11,11,17,20
71MIN42088,3/25/2015,MIN,TRUE,LAL,3,2015,71,1,0,1,-2,99,101,33,78,0.423,6,22,0.273,27,30,0.9,9,40,14,8,5,17,16,39,92,0.424,6,26,0.231,17,18,0.944,14,48,21,8,4,16,23
72MIN42090,3/27/2015,MIN,TRUE,HOU,3,2015,72,0,0,0,-10,110,120,37,76,0.487,6,14,0.429,30,34,0.882,6,31,26,6,1,13,13,44,83,0.53,20,44,0.455,12,17,0.706,13,41,34,10,6,17,26
73MIN42092,3/29/2015,MIN,TRUE,NOP,3,2015,73,0,0,0,-22,88,110,32,75,0.427,2,12,0.167,22,24,0.917,12,39,17,5,4,21,17,43,75,0.573,6,13,0.462,18,24,0.75,7,35,29,12,9,14,21
74MIN42093,3/30/2015,MIN,TRUE,UTA,3,2015,74,1,1,0,-20,84,104,28,76,0.368,6,16,0.375,22,27,0.815,10,34,21,5,4,12,17,39,82,0.476,10,33,0.303,16,18,0.889,14,47,18,8,6,12,22
75MIN42095,4/1/2015,MIN,TRUE,TOR,4,2015,75,1,0,0,-14,99,113,41,77,0.532,5,14,0.357,12,19,0.632,7,32,21,7,5,13,14,42,76,0.553,13,30,0.433,16,23,0.696,8,34,25,8,3,12,18
76MIN42097,4/3/2015,MIN,TRUE,ORL,4,2015,76,1,0,0,-13,84,97,29,64,0.453,1,11,0.091,25,32,0.781,3,30,15,8,6,20,17,40,92,0.435,6,21,0.286,11,17,0.647,20,53,23,12,1,19,24
77MIN42101,4/7/2015,MIN,TRUE,SAC,4,2015,77,0,0,0,-5,111,116,45,93,0.484,6,19,0.316,15,21,0.714,9,36,29,6,4,10,24,42,80,0.525,9,24,0.375,23,34,0.676,13,49,25,5,7,14,17
78MIN42102,4/8/2015,MIN,TRUE,POR,4,2015,78,0,1,0,-25,91,116,32,85,0.376,3,11,0.273,24,29,0.828,10,35,16,12,2,11,17,42,85,0.494,12,33,0.364,20,23,0.87,12,53,25,8,2,15,23
79MIN42104,4/10/2015,MIN,TRUE,LAL,4,2015,79,0,0,0,-8,98,106,32,74,0.432,3,15,0.2,31,34,0.912,9,39,17,7,3,12,20,41,83,0.494,9,23,0.391,15,24,0.625,14,46,35,6,2,12,22
80MIN42105,4/11/2015,MIN,TRUE,GSW,4,2015,80,0,1,0,-9,101,110,35,79,0.443,11,24,0.458,20,26,0.769,8,40,27,9,4,15,22,42,93,0.452,11,31,0.355,15,21,0.714,13,50,28,10,5,12,19
81MIN42107,4/13/2015,MIN,TRUE,NOP,4,2015,81,1,0,1,-12,88,100,31,78,0.397,4,14,0.286,22,28,0.786,8,43,19,1,10,11,22,37,84,0.44,6,21,0.286,20,24,0.833,10,39,15,6,9,9,23
82MIN42109,4/15/2015,MIN,TRUE,OKC,4,2015,82,1,0,0,-25,113,138,39,84,0.464,6,19,0.316,29,35,0.829,14,39,22,12,4,16,23,52,95,0.547,12,28,0.429,22,31,0.71,18,46,22,10,6,13,25
1MIN42305,10/28/2015,MIN,TRUE,LAL,10,2015,1,0,0,0,1,112,111,38,83,0.458,5,20,0.25,31,37,0.838,6,39,24,3,4,8,26,35,90,0.389,9,34,0.265,32,35,0.914,12,48,18,2,4,13,29
2MIN42307,10/30/2015,MIN,TRUE,DEN,10,2015,2,0,0,0,17,95,78,30,71,0.423,2,11,0.182,33,41,0.805,7,49,18,7,6,17,24,29,95,0.305,5,25,0.2,15,20,0.75,17,51,15,7,4,14,27
3MIN42310,11/2/2015,MIN,TRUE,POR,11,2015,3,1,0,0,-5,101,106,34,79,0.43,3,13,0.231,30,39,0.769,8,41,22,10,4,15,22,41,89,0.461,9,30,0.3,15,20,0.75,11,46,18,5,6,16,27
4MIN42313,11/5/2015,MIN,TRUE,MIA,11,2015,4,1,0,0,-12,84,96,30,85,0.353,4,12,0.333,20,22,0.909,10,44,16,7,6,16,27,37,76,0.487,4,14,0.286,18,25,0.72,7,42,14,6,6,16,19
5MIN42315,11/7/2015,MIN,TRUE,CHI,11,2015,5,0,0,0,9,102,93,39,96,0.406,7,16,0.438,17,27,0.63,14,58,26,8,7,15,23,33,93,0.355,11,32,0.344,16,23,0.696,10,50,20,7,6,18,26
6MIN42317,11/9/2015,MIN,TRUE,ATL,11,2015,6,0,0,0,10,117,107,46,80,0.575,7,15,0.467,18,22,0.818,8,40,27,10,5,19,18,44,86,0.512,13,31,0.419,6,7,0.857,4,27,30,13,6,17,19
7MIN42318,11/10/2015,MIN,TRUE,CHO,11,2015,7,1,1,0,-9,95,104,36,80,0.45,9,19,0.474,14,19,0.737,10,48,25,6,4,22,21,38,78,0.487,8,26,0.308,20,27,0.741,4,34,18,8,5,16,20
8MIN42320,11/12/2015,MIN,TRUE,GSW,11,2015,8,1,0,1,-13,116,129,43,87,0.494,3,9,0.333,27,36,0.75,15,47,21,4,1,13,18,48,89,0.539,18,38,0.474,15,16,0.938,6,33,34,8,7,11,25
9MIN42321,11/13/2015,MIN,TRUE,IND,11,2015,9,0,1,0,-4,103,107,42,83,0.506,7,20,0.35,12,13,0.923,8,39,16,5,0,15,19,41,86,0.477,10,25,0.4,15,23,0.652,12,40,23,9,5,11,9
10MIN42323,11/15/2015,MIN,TRUE,MEM,11,2015,10,1,0,0,-8,106,114,41,82,0.5,5,16,0.313,19,21,0.905,9,33,20,10,2,12,24,40,71,0.563,9,17,0.529,25,27,0.926,4,34,21,7,6,15,16
11MIN42325,11/17/2015,MIN,TRUE,MIA,11,2015,11,0,0,0,12,103,91,36,97,0.371,4,21,0.19,27,35,0.771,15,54,14,12,5,8,26,36,79,0.456,5,24,0.208,14,30,0.467,10,51,20,3,12,22,26
12MIN42326,11/18/2015,MIN,TRUE,ORL,11,2015,12,0,1,0,-3,101,104,36,85,0.424,4,18,0.222,25,30,0.833,11,57,21,4,13,14,23,41,110,0.373,9,21,0.429,13,21,0.619,20,54,20,10,4,9,21
13MIN42328,11/20/2015,MIN,TRUE,DET,11,2015,13,1,0,0,-10,86,96,33,77,0.429,3,13,0.231,17,25,0.68,6,40,17,7,4,17,19,40,87,0.46,6,28,0.214,10,13,0.769,8,45,13,11,5,14,23
14MIN42331,11/23/2015,MIN,TRUE,PHI,11,2015,14,1,0,0,5,100,95,36,78,0.462,3,12,0.25,25,27,0.926,8,41,20,8,7,17,25,32,78,0.41,10,31,0.323,21,27,0.778,11,41,15,10,6,19,26
